// ID, state, Author, Date (Open), Date (Close)
// Date pattern: DD/MM/YYYY
// Issues from Repository: https://github.com/zulip/zulip

500,closed,XXX,ishankhare07,08/03/2016,22/04/2016
499,closed,XXX,sharmaeklavya2,08/03/2016,30/03/2016
498,open,XXX,SummerBulb,08/03/2016,Null
497,closed,XXX,ishankhare07,08/03/2016,08/03/2016
496,closed,XXX,akarambir,08/03/2016,08/03/2016
495,closed,XXX,krtkmj,07/03/2016,19/05/2016
494,closed,XXX,ishankhare07,06/03/2016,08/03/2016
493,closed,XXX,krtkmj,06/03/2016,09/03/2016
492,closed,XXX,sharmaeklavya2,06/03/2016,08/03/2016
491,closed,XXX,varshit97,05/03/2016,13/03/2016
490,closed,XXX,k-potter,05/03/2016,09/03/2016
489,closed,XXX,varshit97,05/03/2016,05/03/2016
488,closed,XXX,varshit97,04/03/2016,29/03/2016
487,closed,XXX,k-potter,04/03/2016,09/03/2016
486,open,XXX,namit9,03/03/2016,Null
485,closed,XXX,varshit97,02/03/2016,13/04/2016
484,closed,XXX,yashmehrotra,01/03/2016,29/04/2016
483,open,XXX,jedahan,29/02/2016,Null
482,closed,XXX,rawray7,27/02/2016,08/03/2016
481,closed,XXX,jmandel,25/02/2016,12/03/2016
480,open,XXX,jmandel,24/02/2016,Null
479,open,XXX,jmandel,21/02/2016,Null
478,closed,XXX,VincentSC,21/02/2016,27/03/2016
477,open,XXX,VincentSC,21/02/2016,Null
476,closed,XXX,VincentSC,21/02/2016,08/03/2016
475,open,XXX,VincentSC,21/02/2016,Null
474,closed,XXX,VincentSC,21/02/2016,30/03/2016
473,closed,XXX,VincentSC,21/02/2016,27/03/2016
472,closed,XXX,VincentSC,20/02/2016,20/02/2016
471,closed,XXX,lfaraone,18/02/2016,18/02/2016
470,closed,XXX,lfaraone,18/02/2016,18/02/2016
469,closed,XXX,lfaraone,18/02/2016,19/02/2016
468,closed,XXX,timabbott,18/02/2016,06/09/2016
467,open,XXX,007,16/02/2016,Null
466,open,XXX,007,11/02/2016,Null
465,open,XXX,rawray7,10/02/2016,Null
464,closed,XXX,SummerBulb,09/02/2016,28/04/2016
463,closed,XXX,AcidWeb,08/02/2016,20/03/2016
462,closed,XXX,timabbott,08/02/2016,09/02/2016
461,closed,XXX,danshev,03/02/2016,09/02/2016
460,closed,XXX,zbenjamin,02/02/2016,03/02/2016
459,closed,XXX,zbenjamin,02/02/2016,03/02/2016
458,closed,XXX,tkwon,02/02/2016,10/03/2016
457,open,XXX,tkwon,02/02/2016,Null
456,closed,XXX,kamalmarhubi,02/02/2016,10/03/2016
455,open,XXX,bgilbert,01/02/2016,Null
454,open,XXX,asmartin,30/01/2016,Null
453,closed,XXX,asmartin,29/01/2016,03/06/2016
452,open,XXX,dbiollo,29/01/2016,Null
451,closed,XXX,blablacio,29/01/2016,26/09/2016
450,open,XXX,galexrt,29/01/2016,Null
449,closed,XXX,galexrt,28/01/2016,28/01/2016
448,closed,XXX,hlieberman,27/01/2016,08/07/2016
447,closed,XXX,timabbott,27/01/2016,04/02/2016
446,closed,XXX,timabbott,27/01/2016,03/02/2016
445,open,XXX,davidhkc,25/01/2016,Null
444,open,XXX,MarkCupitt,25/01/2016,Null
443,closed,XXX,timabbott,25/01/2016,08/03/2016
442,open,XXX,timabbott,24/01/2016,Null
441,closed,XXX,timabbott,24/01/2016,21/04/2016
440,closed,XXX,timabbott,24/01/2016,27/01/2016
439,closed,XXX,timabbott,23/01/2016,05/02/2016
438,closed,XXX,niklasenB,22/01/2016,04/02/2016
437,closed,XXX,timabbott,22/01/2016,21/03/2016
436,closed,XXX,galexrt,21/01/2016,22/01/2016
435,open,XXX,MarkCupitt,20/01/2016,Null
434,closed,XXX,blablacio,19/01/2016,13/02/2016
433,closed,XXX,timabbott,19/01/2016,23/01/2016
432,open,XXX,pkaske,18/01/2016,Null
431,closed,XXX,galexrt,18/01/2016,21/01/2016
430,closed,XXX,MarkCupitt,16/01/2016,04/02/2016
429,closed,XXX,bgilbert,15/01/2016,07/07/2016
428,closed,XXX,bgilbert,15/01/2016,09/03/2016
427,closed,XXX,bgilbert,15/01/2016,27/03/2016
426,open,XXX,melbel,15/01/2016,Null
425,open,XXX,Wylfenrix,14/01/2016,Null
424,open,XXX,Wylfenrix,13/01/2016,Null
423,closed,XXX,WanzyShu,13/01/2016,12/05/2016
422,closed,XXX,rwbarton,12/01/2016,08/02/2016
421,closed,XXX,rwbarton,12/01/2016,12/01/2016
420,closed,XXX,blablacio,12/01/2016,13/01/2016
419,closed,XXX,blablacio,12/01/2016,22/01/2016
418,closed,XXX,WanzyShu,12/01/2016,12/01/2016
417,closed,XXX,dbiollo,11/01/2016,07/07/2016
416,closed,XXX,timabbott,10/01/2016,12/01/2016
415,closed,XXX,timabbott,10/01/2016,23/01/2016
414,closed,XXX,timabbott,10/01/2016,23/01/2016
413,closed,XXX,timabbott,10/01/2016,27/01/2016
412,closed,XXX,timabbott,09/01/2016,10/01/2016
411,closed,XXX,timabbott,09/01/2016,09/01/2016
410,closed,XXX,timabbott,09/01/2016,23/01/2016
409,closed,XXX,timabbott,08/01/2016,08/01/2016
408,closed,XXX,asmartin,07/01/2016,30/01/2016
407,closed,XXX,joubertredrat,04/01/2016,02/02/2016
406,open,XXX,ulope,04/01/2016,Null
405,open,XXX,thehatchcloud,04/01/2016,Null
404,closed,XXX,codepython,04/01/2016,29/04/2016
403,closed,XXX,codepython,04/01/2016,04/01/2016
402,closed,XXX,codepython,03/01/2016,04/01/2016
401,closed,XXX,codepython,02/01/2016,07/07/2016
400,closed,XXX,codepython,02/01/2016,04/01/2016
399,closed,XXX,codepython,02/01/2016,04/01/2016
398,closed,XXX,timabbott,30/12/2015,10/01/2016
397,closed,XXX,yurapm,29/12/2015,29/12/2015
396,closed,XXX,timabbott,27/12/2015,09/01/2016
395,closed,XXX,timabbott,27/12/2015,31/03/2016
394,closed,XXX,timabbott,26/12/2015,09/01/2016
393,closed,XXX,timabbott,26/12/2015,27/01/2016
392,closed,XXX,timabbott,26/12/2015,10/01/2016
391,closed,XXX,timabbott,26/12/2015,06/09/2016
390,open,XXX,timabbott,25/12/2015,Null
389,closed,XXX,rwbarton,22/12/2015,25/12/2015
388,open,XXX,timapril,22/12/2015,Null
387,open,XXX,esander91,22/12/2015,Null
386,closed,XXX,dmi,22/12/2015,22/12/2015
385,closed,XXX,AcidWeb,22/12/2015,26/12/2015
384,closed,XXX,rwbarton,20/12/2015,25/12/2015
383,closed,XXX,rwbarton,20/12/2015,25/12/2015
382,open,XXX,baali,18/12/2015,Null
381,closed,XXX,BornToBeRoot,18/12/2015,18/12/2015
380,open,XXX,clam2310,18/12/2015,Null
379,open,XXX,jros2300,17/12/2015,Null
378,open,XXX,jros2300,16/12/2015,Null
377,open,XXX,timabbott,15/12/2015,Null
376,closed,XXX,timabbott,15/12/2015,26/12/2015
375,open,XXX,dbiollo,15/12/2015,Null
374,open,XXX,dbiollo,14/12/2015,Null
373,open,XXX,timabbott,14/12/2015,Null
372,open,XXX,timabbott,14/12/2015,Null
371,closed,XXX,timabbott,14/12/2015,05/04/2016
370,closed,XXX,willemdh,14/12/2015,26/12/2015
369,closed,XXX,timabbott,14/12/2015,26/12/2015
368,closed,XXX,timabbott,14/12/2015,14/12/2015
367,closed,XXX,timabbott,14/12/2015,21/03/2016
366,closed,XXX,timabbott,13/12/2015,26/12/2015
365,closed,XXX,jros2300,12/12/2015,15/12/2015
364,open,XXX,Andrey-dc,11/12/2015,Null
363,closed,XXX,jros2300,10/12/2015,11/01/2016
362,closed,XXX,jros2300,10/12/2015,12/12/2015
361,closed,XXX,BornToBeRoot,10/12/2015,10/12/2015
360,closed,XXX,chadrik,09/12/2015,29/04/2016
359,closed,XXX,ogg1e,09/12/2015,26/12/2015
358,closed,XXX,karamcnair,07/12/2015,11/12/2015
357,closed,XXX,timabbott,05/12/2015,26/12/2015
356,open,XXX,illicitonion,04/12/2015,Null
355,closed,XXX,rsiddle,04/12/2015,28/12/2015
354,closed,XXX,Fhajad,04/12/2015,04/12/2015
353,open,XXX,asmartin,03/12/2015,Null
352,closed,XXX,ogg1e,03/12/2015,01/04/2016
351,closed,XXX,BornToBeRoot,03/12/2015,05/12/2015
350,open,XXX,BornToBeRoot,03/12/2015,Null
349,open,XXX,melbel,02/12/2015,Null
348,closed,XXX,karamcnair,01/12/2015,15/12/2015
347,closed,XXX,timabbott,01/12/2015,05/12/2015
346,closed,XXX,BornToBeRoot,01/12/2015,01/12/2015
345,closed,XXX,alliejones,30/11/2015,13/12/2015
344,closed,XXX,timabbott,30/11/2015,05/12/2015
343,open,XXX,melbel,30/11/2015,Null
342,closed,XXX,rominf,30/11/2015,10/01/2016
341,open,XXX,AcidWeb,30/11/2015,Null
340,closed,XXX,sexybern,29/11/2015,29/04/2016
339,closed,XXX,DoubleDeez,29/11/2015,30/11/2015
338,open,XXX,BornToBeRoot,27/11/2015,Null
337,closed,XXX,rominf,27/11/2015,30/11/2015
336,closed,XXX,armooo,26/11/2015,28/11/2015
335,open,XXX,phibaroptik,25/11/2015,Null
334,open,XXX,npcode,25/11/2015,Null
333,closed,XXX,alliejones,24/11/2015,25/11/2015
332,closed,XXX,whitedani,24/11/2015,07/07/2016
331,closed,XXX,jmandel,24/11/2015,10/01/2016
330,closed,XXX,timabbott,24/11/2015,28/11/2015
329,closed,XXX,sirgraystar,24/11/2015,26/12/2015
328,closed,XXX,npcode,24/11/2015,30/11/2015
327,closed,XXX,timabbott,24/11/2015,24/11/2015
326,closed,XXX,lfaraone,23/11/2015,24/11/2015
325,closed,XXX,chapmanc,23/11/2015,24/11/2015
324,closed,XXX,jmandel,22/11/2015,01/12/2015
323,closed,XXX,jmandel,21/11/2015,24/11/2015
322,closed,XXX,jmandel,20/11/2015,08/01/2016
321,closed,XXX,npcode,20/11/2015,03/04/2016
320,open,XXX,virtuaris,19/11/2015,Null
319,closed,XXX,timabbott,19/11/2015,24/11/2015
318,closed,XXX,timabbott,19/11/2015,24/11/2015
317,open,XXX,npcode,19/11/2015,Null
316,closed,XXX,npcode,19/11/2015,12/12/2015
315,closed,XXX,npcode,18/11/2015,19/11/2015
314,closed,XXX,Fhajad,18/11/2015,18/11/2015
313,closed,XXX,alliejones,17/11/2015,20/11/2015
312,closed,XXX,Fhajad,17/11/2015,31/03/2016
311,closed,XXX,codepython,17/11/2015,13/06/2016
310,closed,XXX,timabbott,17/11/2015,19/11/2015
309,closed,XXX,greenbi1,17/11/2015,21/11/2015
308,closed,XXX,codepython,17/11/2015,06/01/2016
307,closed,XXX,codepython,17/11/2015,17/11/2015
306,open,XXX,timabbott,16/11/2015,Null
305,closed,XXX,codepython,16/11/2015,16/11/2015
304,closed,XXX,codepython,16/11/2015,16/11/2015
303,closed,XXX,codepython,16/11/2015,16/11/2015
302,closed,XXX,codepython,14/11/2015,22/04/2016
301,open,XXX,rayvenshire,12/11/2015,Null
300,open,XXX,rayvenshire,12/11/2015,Null
299,closed,XXX,asmartin,12/11/2015,13/11/2015
298,closed,XXX,vnhwd,12/11/2015,15/11/2015
297,closed,XXX,codepython,12/11/2015,06/01/2016
296,open,XXX,asmartin,12/11/2015,Null
295,open,XXX,asmartin,12/11/2015,Null
294,closed,XXX,codepython,11/11/2015,11/11/2015
293,open,XXX,timabbott,10/11/2015,Null
292,open,XXX,asmartin,10/11/2015,Null
291,open,XXX,smewp,10/11/2015,Null
290,closed,XXX,timabbott,10/11/2015,12/11/2015
289,closed,XXX,timabbott,10/11/2015,12/11/2015
288,closed,XXX,timabbott,10/11/2015,12/11/2015
287,open,XXX,asmartin,09/11/2015,Null
286,open,XXX,asmartin,09/11/2015,Null
285,closed,XXX,laurenzlong,09/11/2015,14/06/2016
284,closed,XXX,WolkoDav,09/11/2015,18/11/2015
283,closed,XXX,walterheck,09/11/2015,06/01/2016
282,closed,XXX,walterheck,09/11/2015,09/11/2015
281,closed,XXX,robmccoll,07/11/2015,12/11/2015
280,open,XXX,timabbott,06/11/2015,Null
279,closed,XXX,phillip-white-sociomantic,06/11/2015,06/11/2015
278,open,XXX,shumbashi,06/11/2015,Null
277,closed,XXX,timabbott,06/11/2015,12/11/2015
276,closed,XXX,timabbott,06/11/2015,24/11/2015
275,closed,XXX,timabbott,06/11/2015,19/03/2016
274,open,XXX,phillip-white-sociomantic,05/11/2015,Null
273,closed,XXX,kamalmarhubi,05/11/2015,19/05/2016
272,closed,XXX,ydsdsa,05/11/2015,06/11/2015
271,closed,XXX,himbeere,05/11/2015,06/11/2015
270,open,XXX,timabbott,04/11/2015,Null
269,closed,XXX,timabbott,04/11/2015,30/03/2016
268,open,XXX,timabbott,04/11/2015,Null
267,open,XXX,n1zzo,04/11/2015,Null
266,closed,XXX,shumbashi,04/11/2015,04/11/2015
265,closed,XXX,shumbashi,04/11/2015,04/11/2015
264,closed,XXX,shumbashi,04/11/2015,03/06/2016
263,closed,XXX,timabbott,04/11/2015,23/06/2016
262,closed,XXX,timabbott,04/11/2015,13/02/2016
261,closed,XXX,timabbott,04/11/2015,06/11/2015
260,closed,XXX,timabbott,04/11/2015,12/09/2016
259,closed,XXX,timabbott,04/11/2015,06/11/2015
258,open,XXX,timabbott,04/11/2015,Null
257,closed,XXX,timabbott,04/11/2015,04/11/2015
256,open,XXX,timabbott,04/11/2015,Null
255,open,XXX,mcmanuss8,03/11/2015,Null
254,closed,XXX,shumbashi,03/11/2015,04/11/2015
253,closed,XXX,shumbashi,03/11/2015,03/11/2015
252,closed,XXX,timabbott,02/11/2015,04/11/2015
251,closed,XXX,k0nsl,01/11/2015,01/11/2015
250,closed,XXX,karamcnair,31/10/2015,01/11/2015
249,open,XXX,phillip-white-sociomantic,29/10/2015,Null
248,closed,XXX,timabbott,28/10/2015,06/11/2015
247,open,XXX,Fhajad,28/10/2015,Null
246,closed,XXX,wq163,28/10/2015,29/10/2015
245,open,XXX,sabotrax,28/10/2015,Null
244,closed,XXX,esander91,28/10/2015,15/12/2015
243,closed,XXX,richardwlu,27/10/2015,06/11/2015
242,closed,XXX,Fhajad,27/10/2015,27/10/2015
241,closed,XXX,karamcnair,27/10/2015,02/11/2015
240,closed,XXX,sxbxstxxn,27/10/2015,27/10/2015
239,closed,XXX,shumbashi,27/10/2015,27/10/2015
238,closed,XXX,timabbott,27/10/2015,09/04/2016
237,closed,XXX,bmorg,27/10/2015,10/01/2016
236,open,XXX,gthorne,26/10/2015,Null
235,closed,XXX,shane-kearns,26/10/2015,01/11/2015
234,closed,XXX,o3dwade,26/10/2015,06/11/2015
233,closed,XXX,gkotian,26/10/2015,27/10/2015
232,closed,XXX,timabbott,26/10/2015,27/10/2015
231,closed,XXX,timabbott,26/10/2015,27/10/2015
230,closed,XXX,ajparsons,26/10/2015,27/10/2015
229,closed,XXX,richardwlu,26/10/2015,19/08/2016
228,closed,XXX,safwanrahman,25/10/2015,18/06/2016
227,closed,XXX,galexrt,25/10/2015,20/01/2016
226,closed,XXX,cnguye11,24/10/2015,31/05/2016
225,closed,XXX,cpaulik,24/10/2015,06/03/2016
224,closed,XXX,PrasannaVenkadesh,24/10/2015,07/07/2016
223,open,XXX,timabbott,23/10/2015,Null
222,closed,XXX,gthorne,23/10/2015,27/10/2015
221,closed,XXX,ndcampbell,22/10/2015,22/10/2015
220,closed,XXX,bmorg,22/10/2015,22/10/2015
219,closed,XXX,nVitius,22/10/2015,31/03/2016
218,closed,XXX,karamcnair,22/10/2015,27/10/2015
217,closed,XXX,vakila,22/10/2015,22/09/2016
216,closed,XXX,junbinchencn,22/10/2015,25/10/2015
215,open,XXX,GregoireGalland,21/10/2015,Null
214,closed,XXX,sxbxstxxn,21/10/2015,22/10/2015
213,open,XXX,timabbott,21/10/2015,Null
212,closed,XXX,ashwinirudrappa,20/10/2015,20/10/2015
211,closed,XXX,ashwinirudrappa,20/10/2015,20/10/2015
210,open,XXX,nVitius,20/10/2015,Null
209,open,XXX,phillip-white-sociomantic,20/10/2015,Null
208,closed,XXX,wolfen351,20/10/2015,12/01/2016
207,closed,XXX,timabbott,20/10/2015,02/11/2015
206,closed,XXX,esander91,20/10/2015,26/10/2015
205,closed,XXX,richardwlu,19/10/2015,10/01/2016
204,closed,XXX,alliejones,19/10/2015,21/11/2015
203,closed,XXX,bgilbert,19/10/2015,30/11/2015
202,open,XXX,lfaraone,18/10/2015,Null
201,closed,XXX,derWalter,18/10/2015,10/08/2016
200,closed,XXX,timabbott,17/10/2015,22/10/2015
199,closed,XXX,BrianGilbert,17/10/2015,18/10/2015
198,open,XXX,timabbott,16/10/2015,Null
197,closed,XXX,richardwlu,16/10/2015,16/10/2015
196,closed,XXX,pkaske,16/10/2015,20/10/2015
195,open,XXX,pkaske,16/10/2015,Null
194,open,XXX,sabotrax,16/10/2015,Null
193,closed,XXX,Osub,16/10/2015,18/10/2015
192,closed,XXX,timabbott,15/10/2015,02/11/2015
191,closed,XXX,ibrand,15/10/2015,08/09/2016
190,closed,XXX,timabbott,15/10/2015,19/10/2015
189,closed,XXX,sabotrax,15/10/2015,20/01/2016
188,open,XXX,sabotrax,15/10/2015,Null
187,closed,XXX,timabbott,14/10/2015,15/10/2015
186,closed,XXX,ryansk,14/10/2015,15/10/2015
185,closed,XXX,karamcnair,14/10/2015,14/10/2015
184,closed,XXX,timabbott,14/10/2015,18/06/2016
183,closed,XXX,timabbott,14/10/2015,14/10/2015
182,closed,XXX,mijime,14/10/2015,14/10/2015
181,closed,XXX,timabbott,13/10/2015,15/10/2015
180,closed,XXX,timabbott,13/10/2015,28/10/2015
179,closed,XXX,timabbott,13/10/2015,15/10/2015
178,closed,XXX,GregoireGalland,13/10/2015,15/10/2015
177,closed,XXX,zloidemon,13/10/2015,04/06/2016
176,open,XXX,floffel03,13/10/2015,Null
175,closed,XXX,Osub,13/10/2015,13/10/2015
174,closed,XXX,alliejones,12/10/2015,15/10/2015
173,closed,XXX,dupree972,12/10/2015,15/10/2015
172,closed,XXX,Osub,10/10/2015,10/10/2015
171,closed,XXX,anarion80,09/10/2015,13/10/2015
170,closed,XXX,Osub,09/10/2015,09/10/2015
169,closed,XXX,joshkel,08/10/2015,08/10/2015
168,open,XXX,bgilbert,08/10/2015,Null
167,open,XXX,bgilbert,08/10/2015,Null
166,closed,XXX,phillip-white-sociomantic,08/10/2015,09/10/2015
165,open,XXX,bgilbert,08/10/2015,Null
164,open,XXX,itamarst,08/10/2015,Null
163,closed,XXX,itamarst,08/10/2015,31/05/2016
162,closed,XXX,joshkel,08/10/2015,21/10/2015
161,closed,XXX,kostich,08/10/2015,04/11/2015
160,closed,XXX,mrdrozdov,08/10/2015,13/10/2015
159,closed,XXX,mrdrozdov,08/10/2015,08/10/2015
158,open,XXX,bgilbert,07/10/2015,Null
157,closed,XXX,bgilbert,07/10/2015,09/04/2016
156,open,XXX,bgilbert,07/10/2015,Null
155,closed,XXX,kostich,07/10/2015,08/10/2015
154,closed,XXX,ikasumiwt,07/10/2015,07/10/2015
153,open,XXX,shane-kearns,07/10/2015,Null
152,closed,XXX,dnmfarrell,07/10/2015,07/10/2015
151,closed,XXX,r0fls,07/10/2015,07/10/2015
150,open,XXX,3ruce,06/10/2015,Null
149,closed,XXX,dnmfarrell,06/10/2015,07/10/2015
148,closed,XXX,phillip-white-sociomantic,06/10/2015,14/10/2015
147,closed,XXX,pilophae,06/10/2015,10/10/2016
146,closed,XXX,sxbxstxxn,06/10/2015,13/10/2015
145,closed,XXX,kinghadi,06/10/2015,13/10/2015
144,closed,XXX,Osub,06/10/2015,06/10/2015
143,closed,XXX,Osub,06/10/2015,12/10/2015
142,closed,XXX,lunacodes,06/10/2015,06/10/2015
141,closed,XXX,nicholasbs,06/10/2015,15/10/2015
140,closed,XXX,dnmfarrell,06/10/2015,06/10/2015
139,closed,XXX,darius,06/10/2015,07/10/2015
138,closed,XXX,nicholasbs,05/10/2015,06/10/2015
137,closed,XXX,dnmfarrell,05/10/2015,06/10/2015
136,closed,XXX,ijonb,05/10/2015,06/10/2015
135,open,XXX,phillip-white-sociomantic,05/10/2015,Null
134,closed,XXX,toaomatis,05/10/2015,15/10/2015
133,closed,XXX,ChillarAnand,05/10/2015,05/10/2015
132,closed,XXX,elpatron68,05/10/2015,13/09/2016
131,closed,XXX,Svashta,05/10/2015,06/10/2015
130,closed,XXX,mijime,05/10/2015,13/10/2015
129,open,XXX,lfaraone,04/10/2015,Null
128,closed,XXX,kinghadi,04/10/2015,05/10/2015
127,closed,XXX,soudy,04/10/2015,21/10/2015
126,closed,XXX,kinghadi,04/10/2015,04/10/2015
125,closed,XXX,Osub,04/10/2015,04/10/2015
124,closed,XXX,zttom,03/10/2015,04/10/2015
123,closed,XXX,r0fls,03/10/2015,07/10/2015
122,closed,XXX,soudy,02/10/2015,23/10/2015
121,closed,XXX,PaulPetring,02/10/2015,06/10/2015
120,closed,XXX,r0fls,02/10/2015,06/10/2015
119,closed,XXX,jvalentini,02/10/2015,04/10/2015
118,closed,XXX,DazWorrall,02/10/2015,06/10/2015
117,closed,XXX,DazWorrall,02/10/2015,02/10/2015
116,closed,XXX,SOLDIERz,02/10/2015,02/10/2015
115,closed,XXX,ecylmz,02/10/2015,02/10/2015
114,closed,XXX,timabbott,02/10/2015,06/10/2015
113,closed,XXX,timabbott,02/10/2015,02/10/2015
112,closed,XXX,jayakumark,01/10/2015,04/10/2015
111,closed,XXX,dtoolman,01/10/2015,01/10/2015
110,closed,XXX,0ptimus,01/10/2015,20/10/2015
109,closed,XXX,luckcolors,01/10/2015,11/05/2016
108,closed,XXX,zttom,01/10/2015,01/10/2015
107,closed,XXX,0ptimus,01/10/2015,01/10/2015
106,open,XXX,phillip-white-sociomantic,01/10/2015,Null
105,closed,XXX,phillip-white-sociomantic,01/10/2015,06/01/2016
104,closed,XXX,shane-kearns,01/10/2015,01/11/2015
103,closed,XXX,ced12,01/10/2015,20/10/2015
102,closed,XXX,DazWorrall,01/10/2015,07/10/2015
101,closed,XXX,mijime,01/10/2015,01/10/2015
100,closed,XXX,reberhardt7,01/10/2015,01/10/2015
99,open,XXX,bgilbert,01/10/2015,Null
98,closed,XXX,ArchimedesPi,01/10/2015,01/10/2015
97,closed,XXX,alliejones,30/09/2015,01/10/2015
96,closed,XXX,0ptimus,30/09/2015,01/10/2015
95,closed,XXX,DazWorrall,30/09/2015,30/09/2015
94,closed,XXX,fliiiix,30/09/2015,30/09/2015
93,closed,XXX,alliejones,30/09/2015,12/10/2015
92,closed,XXX,timabbott,30/09/2015,01/10/2015
91,closed,XXX,alperv,30/09/2015,20/10/2015
90,closed,XXX,pengux,30/09/2015,30/09/2015
89,closed,XXX,ipernet,30/09/2015,30/09/2015
88,closed,XXX,ipernet,30/09/2015,15/10/2015
87,closed,XXX,ipernet,30/09/2015,30/09/2015
86,closed,XXX,DazWorrall,30/09/2015,30/09/2015
85,closed,XXX,DazWorrall,30/09/2015,30/09/2015
84,closed,XXX,armooo,30/09/2015,30/09/2015
83,closed,XXX,timabbott,30/09/2015,30/09/2015
82,closed,XXX,fletchowns,30/09/2015,31/03/2016
81,closed,XXX,DazWorrall,29/09/2015,30/09/2015
80,closed,XXX,tbutter,29/09/2015,30/09/2015
79,closed,XXX,timabbott,29/09/2015,07/07/2016
78,closed,XXX,phillip-white-sociomantic,29/09/2015,25/08/2016
77,closed,XXX,AlexFefegha,29/09/2015,29/09/2015
76,closed,XXX,paundl,29/09/2015,18/11/2015
75,closed,XXX,lightning-li,29/09/2015,20/10/2015
74,closed,XXX,wdaher,29/09/2015,30/09/2015
73,closed,XXX,timabbott,29/09/2015,30/09/2015
72,closed,XXX,ralgozino,28/09/2015,15/10/2015
71,open,XXX,timabbott,28/09/2015,Null
70,closed,XXX,timabbott,28/09/2015,01/04/2016
69,closed,XXX,zack-ahdach,28/09/2015,08/04/2016
68,closed,XXX,zack-ahdach,28/09/2015,14/09/2016
67,closed,XXX,paundl,28/09/2015,29/09/2015
66,closed,XXX,ywecur,28/09/2015,28/09/2015
65,closed,XXX,ApsOps,28/09/2015,28/09/2015
64,closed,XXX,carlokok,28/09/2015,15/08/2016
63,closed,XXX,nemeth,28/09/2015,28/09/2015
62,closed,XXX,bastianh,28/09/2015,28/09/2015
61,closed,XXX,royalaid,28/09/2015,07/07/2016
60,closed,XXX,gigawhitlocks,28/09/2015,28/09/2015
59,closed,XXX,timabbott,28/09/2015,11/05/2016
58,open,XXX,timabbott,28/09/2015,Null
57,closed,XXX,avastu,27/09/2015,28/09/2015
56,closed,XXX,ashwinirudrappa,27/09/2015,27/09/2015
55,closed,XXX,turalsprofile,27/09/2015,29/06/2016
54,closed,XXX,turalsprofile,27/09/2015,13/02/2016
53,closed,XXX,alex,27/09/2015,09/10/2015
52,closed,XXX,GedLawrenson,27/09/2015,30/09/2015
51,closed,XXX,Jenso,27/09/2015,01/10/2015
50,closed,XXX,GedLawrenson,27/09/2015,27/09/2015
49,closed,XXX,RobotCaleb,27/09/2015,28/09/2015
48,closed,XXX,RobotCaleb,27/09/2015,28/09/2015
47,closed,XXX,RobotCaleb,27/09/2015,09/10/2015
46,closed,XXX,RobotCaleb,27/09/2015,27/09/2015
45,closed,XXX,timabbott,27/09/2015,31/03/2016
44,open,XXX,djch,27/09/2015,Null
43,open,XXX,timabbott,27/09/2015,Null
42,open,XXX,timabbott,27/09/2015,Null
41,open,XXX,timabbott,27/09/2015,Null
40,closed,XXX,alex,27/09/2015,27/09/2015
39,open,XXX,sandaru1,27/09/2015,Null
38,open,XXX,fire,26/09/2015,Null
37,open,XXX,lfaraone,26/09/2015,Null
36,closed,XXX,timabbott,26/09/2015,30/09/2015
35,closed,XXX,fzerorubigd,26/09/2015,07/07/2016
34,open,XXX,timabbott,26/09/2015,Null
33,closed,XXX,Conan-Kudo,26/09/2015,25/08/2016
32,open,XXX,timabbott,26/09/2015,Null
31,closed,XXX,myshov,26/09/2015,09/10/2015
30,closed,XXX,carlokok,26/09/2015,13/10/2015
29,open,XXX,blha303,26/09/2015,Null
28,closed,XXX,myshov,26/09/2015,27/09/2015
27,closed,XXX,myshov,26/09/2015,27/09/2015
26,closed,XXX,wwarlock,26/09/2015,26/09/2015
25,closed,XXX,wwarlock,26/09/2015,26/09/2015
24,closed,XXX,alex,26/09/2015,27/09/2015
23,closed,XXX,roman-mueller,26/09/2015,27/09/2015
22,closed,XXX,GedLawrenson,26/09/2015,27/09/2015
21,closed,XXX,hhirsch,26/09/2015,27/09/2015
20,closed,XXX,jonjonsonjr,26/09/2015,26/09/2015
19,closed,XXX,myshov,26/09/2015,13/10/2015
18,open,XXX,chrisamoore,26/09/2015,Null
17,closed,XXX,andersk,26/09/2015,26/10/2015
16,open,XXX,yuvipanda,26/09/2015,Null
15,closed,XXX,andersk,26/09/2015,26/09/2015
14,closed,XXX,yuvipanda,26/09/2015,26/09/2015
13,closed,XXX,technicalpickles,26/09/2015,26/09/2015
12,closed,XXX,aliceriot,26/09/2015,26/09/2015
11,closed,XXX,timabbott,26/09/2015,27/09/2015
10,closed,XXX,yuvipanda,26/09/2015,13/10/2015
9,open,XXX,yuvipanda,26/09/2015,Null
8,open,XXX,yuvipanda,26/09/2015,Null
7,closed,XXX,akuseru,26/09/2015,26/09/2015
6,closed,XXX,mansilladev,25/09/2015,13/10/2015
5,closed,XXX,timabbott,25/09/2015,14/10/2015
4,closed,XXX,lfranchi,25/09/2015,25/09/2015
3,open,XXX,cjb,25/09/2015,Null
2,closed,XXX,LAndreas,25/09/2015,25/09/2015
1,closed,XXX,thomasboyt,25/09/2015,25/09/2015
